id,name,portion_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,calcium_mg,iron_mg,sodium_mg,defaultUnit,units,unitConversions,nutritionPer100g,category,source_pdf,page,notes
banana_figo_crua,"Banana, figo, crua",100,105.0,1.1,0.1,27.8,2.8,6.0,0.2,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 105.0, ""energy_kj"": 440.0, ""protein"": 1.1, ""fat"": 0.1, ""carbs"": 27.8, ""fiber"": 2.8, ""moisture"": 70.1, ""ash"": 0.8, ""calcium"": 6.0, ""magnesium"": 30.0, ""manganese"": 0.21, ""phosphorus"": 16.0, ""iron"": 0.2, ""potassium"": 387.0, ""copper"": 0.06, ""zinc"": 0.1, ""thiamine"": 0.09, ""pyridoxine"": 0.03, ""vitamin_c"": 17.5}",Frutas,#1food-moz.pdf,1,Entry 177 from source table
banana_maçã_crua,"Banana, maçã, crua",100,87.0,1.8,0.1,22.3,2.6,3.0,0.2,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 87.0, ""energy_kj"": 363.0, ""protein"": 1.8, ""fat"": 0.1, ""carbs"": 22.3, ""fiber"": 2.6, ""moisture"": 75.2, ""ash"": 0.6, ""calcium"": 3.0, ""magnesium"": 24.0, ""manganese"": 0.6, ""phosphorus"": 29.0, ""iron"": 0.2, ""potassium"": 264.0, ""copper"": 0.11, ""zinc"": 0.1, ""re"": 6.0, ""rae"": 3.0, ""pyridoxine"": 0.14, ""vitamin_c"": 10.5}",Frutas,#1food-moz.pdf,1,Entry 178 from source table
banana_nanica_crua,"Banana, nanica, crua",100,92.0,1.4,0.1,23.8,1.9,3.0,0.3,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 92.0, ""energy_kj"": 383.0, ""protein"": 1.4, ""fat"": 0.1, ""carbs"": 23.8, ""fiber"": 1.9, ""moisture"": 73.8, ""ash"": 0.8, ""calcium"": 3.0, ""magnesium"": 28.0, ""manganese"": 0.14, ""phosphorus"": 27.0, ""iron"": 0.3, ""potassium"": 376.0, ""copper"": 0.1, ""zinc"": 0.2, ""re"": 14.0, ""rae"": 7.0, ""riboflavin"": 0.02, ""pyridoxine"": 0.14, ""vitamin_c"": 5.9}",Frutas,#1food-moz.pdf,1,Entry 179 from source table
banana_ouro_crua,"Banana, ouro, crua",100,112.0,1.5,0.2,29.3,2.0,3.0,0.3,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 112.0, ""energy_kj"": 470.0, ""protein"": 1.5, ""fat"": 0.2, ""carbs"": 29.3, ""fiber"": 2.0, ""moisture"": 68.2, ""ash"": 0.8, ""calcium"": 3.0, ""magnesium"": 28.0, ""manganese"": 0.09, ""phosphorus"": 22.0, ""iron"": 0.3, ""potassium"": 355.0, ""copper"": 0.08, ""zinc"": 0.3, ""re"": 50.0, ""rae"": 25.0, ""pyridoxine"": 0.14, ""vitamin_c"": 7.6}",Frutas,#1food-moz.pdf,1,Entry 180 from source table
banana_pacova_crua,"Banana, pacova, crua",100,78.0,1.2,0.1,20.3,2.0,5.0,0.4,1.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 78.0, ""energy_kj"": 326.0, ""protein"": 1.2, ""fat"": 0.1, ""carbs"": 20.3, ""fiber"": 2.0, ""moisture"": 77.7, ""ash"": 0.7, ""calcium"": 5.0, ""magnesium"": 30.0, ""manganese"": 0.41, ""phosphorus"": 20.0, ""iron"": 0.4, ""sodium"": 1.0, ""potassium"": 267.0, ""copper"": 0.06, ""zinc"": 0.1, ""thiamine"": 0.05, ""riboflavin"": 0.03, ""pyridoxine"": 0.17}",Frutas,#1food-moz.pdf,1,Entry 181 from source table
banana_prata_crua,"Banana, prata, crua",100,98.0,1.3,0.1,26.0,2.0,8.0,0.4,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 98.0, ""energy_kj"": 411.0, ""protein"": 1.3, ""fat"": 0.1, ""carbs"": 26.0, ""fiber"": 2.0, ""moisture"": 71.9, ""ash"": 0.8, ""calcium"": 8.0, ""magnesium"": 26.0, ""manganese"": 0.42, ""phosphorus"": 22.0, ""iron"": 0.4, ""potassium"": 358.0, ""copper"": 0.05, ""zinc"": 0.1, ""re"": 32.0, ""rae"": 16.0, ""riboflavin"": 0.02, ""pyridoxine"": 0.1, ""vitamin_c"": 21.6}",Frutas,#1food-moz.pdf,1,Entry 182 from source table
cacau_cru,"Cacau, cru",100,74.0,1.0,0.1,19.4,2.2,12.0,0.3,1.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 74.0, ""energy_kj"": 311.0, ""protein"": 1.0, ""fat"": 0.1, ""carbs"": 19.4, ""fiber"": 2.2, ""moisture"": 79.2, ""ash"": 0.3, ""calcium"": 12.0, ""magnesium"": 25.0, ""manganese"": 0.04, ""phosphorus"": 9.0, ""iron"": 0.3, ""sodium"": 1.0, ""potassium"": 72.0, ""copper"": 0.15, ""zinc"": 0.6, ""thiamine"": 0.25, ""pyridoxine"": 0.04, ""vitamin_c"": 13.6}",Alimentos,#1food-moz.pdf,1,Entry 183 from source table
cajámanga_cru,"Cajá-Manga, cru",100,46.0,1.3,NULL,11.4,2.6,13.0,0.2,1.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""unidade pequena"", ""unidade média"", ""unidade grande"", ""fatia"", ""rodela"", ""xícara"", ""colher de sopa"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 150, ""unidade pequena"": 100, ""unidade média"": 150, ""unidade grande"": 200, ""fatia"": 50, ""rodela"": 30, ""xícara"": 120, ""colher de sopa"": 15, ""kg"": 1000}","{""calories"": 46.0, ""energy_kj"": 191.0, ""protein"": 1.3, ""carbs"": 11.4, ""fiber"": 2.6, ""moisture"": 86.9, ""ash"": 0.4, ""calcium"": 13.0, ""magnesium"": 11.0, ""manganese"": 0.05, ""phosphorus"": 24.0, ""iron"": 0.2, ""sodium"": 1.0, ""potassium"": 119.0, ""copper"": 0.02, ""zinc"": 0.2, ""thiamine"": 0.11, ""pyridoxine"": 0.05, ""vitamin_c"": 26.7}",Frutas,#1food-moz.pdf,1,Entry 184 from source table
cajá_polpa_congelada,"Cajá, polpa, congelada",100,26.0,0.6,0.2,6.4,1.4,9.0,0.3,7.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 26.0, ""energy_kj"": 110.0, ""protein"": 0.6, ""fat"": 0.2, ""carbs"": 6.4, ""fiber"": 1.4, ""moisture"": 92.4, ""ash"": 0.4, ""calcium"": 9.0, ""magnesium"": 7.0, ""manganese"": 0.07, ""phosphorus"": 26.0, ""iron"": 0.3, ""sodium"": 7.0, ""potassium"": 148.0, ""copper"": 0.1, ""zinc"": 0.1, ""re"": 106.0, ""rae"": 53.0, ""thiamine"": 0.04}",Alimentos,#1food-moz.pdf,1,Entry 185 from source table
caju_cru,"Caju, cru",100,43.0,1.0,0.3,10.3,1.7,1.0,0.2,3.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 43.0, ""energy_kj"": 180.0, ""protein"": 1.0, ""fat"": 0.3, ""carbs"": 10.3, ""fiber"": 1.7, ""moisture"": 88.1, ""ash"": 0.3, ""calcium"": 1.0, ""magnesium"": 10.0, ""manganese"": 0.12, ""phosphorus"": 16.0, ""iron"": 0.2, ""sodium"": 3.0, ""potassium"": 124.0, ""copper"": 0.07, ""zinc"": 0.1, ""re"": 15.0, ""rae"": 7.0, ""vitamin_c"": 219.3}",Alimentos,#1food-moz.pdf,1,Entry 186 from source table
caju_polpa_congelada,"Caju, polpa, congelada",100,37.0,0.5,0.2,9.4,0.8,1.0,0.1,4.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 37.0, ""energy_kj"": 153.0, ""protein"": 0.5, ""fat"": 0.2, ""carbs"": 9.4, ""fiber"": 0.8, ""moisture"": 89.8, ""ash"": 0.2, ""calcium"": 1.0, ""magnesium"": 7.0, ""manganese"": 0.05, ""phosphorus"": 10.0, ""iron"": 0.1, ""sodium"": 4.0, ""potassium"": 88.0, ""copper"": 0.07, ""zinc"": 0.1, ""re"": 22.0, ""rae"": 11.0, ""riboflavin"": 0.02, ""niacin"": 2.25, ""vitamin_c"": 119.7}",Alimentos,#1food-moz.pdf,1,Entry 187 from source table
caju_suco_concentrado_envasado,"Caju, suco concentrado, envasado",100,45.0,0.4,0.2,10.7,0.6,1.0,0.1,45.0,100ml,"[""100ml"", ""ml"", ""litro"", ""copo"", ""xícara"", ""colher de sopa"", ""colher de chá""]","{""100ml"": 100, ""ml"": 1, ""litro"": 1000, ""copo"": 240, ""xícara"": 240, ""colher de sopa"": 15, ""colher de chá"": 5}","{""calories"": 45.0, ""energy_kj"": 189.0, ""protein"": 0.4, ""fat"": 0.2, ""carbs"": 10.7, ""fiber"": 0.6, ""moisture"": 88.4, ""ash"": 0.3, ""calcium"": 1.0, ""magnesium"": 8.0, ""manganese"": 0.06, ""phosphorus"": 11.0, ""iron"": 0.1, ""sodium"": 45.0, ""potassium"": 107.0, ""copper"": 0.04, ""zinc"": 0.1, ""re"": 10.0, ""rae"": 5.0, ""riboflavin"": 0.03, ""vitamin_c"": 138.7}",Bebidas,#1food-moz.pdf,1,Entry 188 from source table
caqui_chocolate_cru,"Caqui, chocolate, cru",100,71.0,0.4,0.1,19.3,6.5,18.0,0.1,2.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 71.0, ""energy_kj"": 299.0, ""protein"": 0.4, ""fat"": 0.1, ""carbs"": 19.3, ""fiber"": 6.5, ""moisture"": 79.7, ""ash"": 0.5, ""calcium"": 18.0, ""magnesium"": 9.0, ""manganese"": 0.39, ""phosphorus"": 18.0, ""iron"": 0.1, ""sodium"": 2.0, ""potassium"": 164.0, ""zinc"": 0.2, ""pyridoxine"": 0.03, ""vitamin_c"": 29.6}",Alimentos,#1food-moz.pdf,1,Entry 189 from source table
carambola_crua,"Carambola, crua",100,46.0,0.9,0.2,11.5,2.0,5.0,0.2,4.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 46.0, ""energy_kj"": 191.0, ""protein"": 0.9, ""fat"": 0.2, ""carbs"": 11.5, ""fiber"": 2.0, ""moisture"": 87.1, ""ash"": 0.4, ""calcium"": 5.0, ""magnesium"": 7.0, ""manganese"": 0.13, ""phosphorus"": 11.0, ""iron"": 0.2, ""sodium"": 4.0, ""potassium"": 133.0, ""copper"": 0.08, ""zinc"": 0.2, ""thiamine"": 0.12, ""vitamin_c"": 60.9}",Alimentos,#1food-moz.pdf,1,Entry 190 from source table
ciriguela_crua,"Ciriguela, crua",100,76.0,1.4,0.4,18.9,3.9,27.0,0.4,2.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 76.0, ""energy_kj"": 316.0, ""protein"": 1.4, ""fat"": 0.4, ""carbs"": 18.9, ""fiber"": 3.9, ""moisture"": 78.7, ""ash"": 0.7, ""calcium"": 27.0, ""magnesium"": 18.0, ""manganese"": 0.06, ""phosphorus"": 49.0, ""iron"": 0.4, ""sodium"": 2.0, ""potassium"": 248.0, ""copper"": 0.12, ""zinc"": 0.5, ""thiamine"": 0.14, ""vitamin_c"": 27.0}",Alimentos,#1food-moz.pdf,1,Entry 191 from source table
cupuaçu_cru,"Cupuaçu, cru",100,49.0,1.2,1.0,10.4,3.1,13.0,0.5,3.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 49.0, ""energy_kj"": 207.0, ""protein"": 1.2, ""fat"": 1.0, ""carbs"": 10.4, ""fiber"": 3.1, ""moisture"": 86.2, ""ash"": 1.2, ""calcium"": 13.0, ""magnesium"": 18.0, ""manganese"": 0.07, ""phosphorus"": 21.0, ""iron"": 0.5, ""sodium"": 3.0, ""potassium"": 331.0, ""copper"": 0.07, ""zinc"": 0.3, ""thiamine"": 0.37, ""riboflavin"": 0.04, ""pyridoxine"": 0.07, ""niacin"": 4.34, ""vitamin_c"": 24.5}",Alimentos,#1food-moz.pdf,1,Entry 192 from source table
cupuaçu_polpa_congelada,"Cupuaçu, polpa, congelada",100,49.0,0.8,0.6,11.4,1.6,5.0,0.3,1.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 49.0, ""energy_kj"": 204.0, ""protein"": 0.8, ""fat"": 0.6, ""carbs"": 11.4, ""fiber"": 1.6, ""moisture"": 86.6, ""ash"": 0.6, ""calcium"": 5.0, ""magnesium"": 14.0, ""manganese"": 0.17, ""phosphorus"": 14.0, ""iron"": 0.3, ""sodium"": 1.0, ""potassium"": 291.0, ""copper"": 0.14, ""zinc"": 0.2, ""thiamine"": 0.07, ""riboflavin"": 0.07, ""pyridoxine"": 0.05, ""vitamin_c"": 10.5}",Alimentos,#1food-moz.pdf,1,Entry 193 from source table
figo_cru,"Figo, cru",100,41.0,1.0,0.2,10.2,1.8,27.0,0.2,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 41.0, ""energy_kj"": 173.0, ""protein"": 1.0, ""fat"": 0.2, ""carbs"": 10.2, ""fiber"": 1.8, ""moisture"": 88.2, ""ash"": 0.4, ""calcium"": 27.0, ""magnesium"": 11.0, ""manganese"": 0.06, ""phosphorus"": 15.0, ""iron"": 0.2, ""potassium"": 174.0, ""copper"": 0.13, ""zinc"": 0.1, ""thiamine"": 0.05, ""vitamin_c"": 0.8}",Alimentos,#1food-moz.pdf,1,Entry 194 from source table
figo_enlatado_em_calda,"Figo, enlatado, em calda",100,184.0,0.6,0.2,50.3,2.0,33.0,0.5,7.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 184.0, ""energy_kj"": 771.0, ""protein"": 0.6, ""fat"": 0.2, ""carbs"": 50.3, ""fiber"": 2.0, ""moisture"": 48.8, ""ash"": 0.2, ""calcium"": 33.0, ""magnesium"": 7.0, ""manganese"": 0.16, ""phosphorus"": 6.0, ""iron"": 0.5, ""sodium"": 7.0, ""potassium"": 39.0, ""copper"": 0.25, ""zinc"": 0.1, ""vitamin_c"": 5.2}",Alimentos,#1food-moz.pdf,1,Entry 195 from source table
frutapão_crua,"Fruta-pão, crua",100,67.0,1.1,0.2,17.2,5.5,34.0,0.2,1.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""fatia"", ""fatia fina"", ""fatia grossa"", ""pão francês"", ""pãozinho"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 50, ""fatia"": 25, ""fatia fina"": 20, ""fatia grossa"": 35, ""pão francês"": 50, ""pãozinho"": 50, ""xícara"": 100, ""kg"": 1000}","{""calories"": 67.0, ""energy_kj"": 281.0, ""protein"": 1.1, ""fat"": 0.2, ""carbs"": 17.2, ""fiber"": 5.5, ""moisture"": 80.9, ""ash"": 0.7, ""calcium"": 34.0, ""magnesium"": 24.0, ""manganese"": 0.04, ""phosphorus"": 27.0, ""iron"": 0.2, ""sodium"": 1.0, ""potassium"": 188.0, ""copper"": 0.07, ""zinc"": 0.1, ""thiamine"": 0.03, ""vitamin_c"": 9.9}",Pães,#1food-moz.pdf,1,Entry 196 from source table
goiaba_branca_com_casca_crua,"Goiaba, branca, com casca, crua",100,52.0,0.9,0.5,12.4,6.3,5.0,0.2,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 52.0, ""energy_kj"": 216.0, ""protein"": 0.9, ""fat"": 0.5, ""carbs"": 12.4, ""fiber"": 6.3, ""moisture"": 85.7, ""ash"": 0.5, ""calcium"": 5.0, ""magnesium"": 7.0, ""manganese"": 0.07, ""phosphorus"": 16.0, ""iron"": 0.2, ""potassium"": 220.0, ""copper"": 0.04, ""zinc"": 0.2, ""pyridoxine"": 0.03, ""vitamin_c"": 99.2}",Alimentos,#1food-moz.pdf,1,Entry 197 from source table
goiaba_doce_em_pasta,"Goiaba, doce em pasta",100,269.0,0.6,0.0,74.1,3.7,10.0,0.4,4.0,100g,"[""100g"", ""gramas"", ""g"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""colher de sopa"": 12, ""colher de chá"": 4, ""xícara"": 180, ""kg"": 1000}","{""calories"": 269.0, ""energy_kj"": 1125.0, ""protein"": 0.6, ""fat"": 0.0, ""carbs"": 74.1, ""fiber"": 3.7, ""moisture"": 24.8, ""ash"": 0.5, ""calcium"": 10.0, ""magnesium"": 6.0, ""manganese"": 0.11, ""phosphorus"": 54.0, ""iron"": 0.4, ""sodium"": 4.0, ""potassium"": 165.0, ""copper"": 0.06, ""zinc"": 0.1, ""re"": 136.0, ""rae"": 68.0, ""thiamine"": 0.07, ""vitamin_c"": 23.1}",Açúcares,#1food-moz.pdf,1,Entry 198 from source table
goiaba_doce_cascão,"Goiaba, doce, cascão",100,286.0,0.4,0.1,78.7,4.4,15.0,0.4,11.0,100g,"[""100g"", ""gramas"", ""g"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""colher de sopa"": 12, ""colher de chá"": 4, ""xícara"": 180, ""kg"": 1000}","{""calories"": 286.0, ""energy_kj"": 1195.0, ""protein"": 0.4, ""fat"": 0.1, ""carbs"": 78.7, ""fiber"": 4.4, ""moisture"": 20.3, ""ash"": 0.5, ""calcium"": 15.0, ""magnesium"": 10.0, ""manganese"": 0.16, ""phosphorus"": 28.0, ""iron"": 0.4, ""sodium"": 11.0, ""potassium"": 251.0, ""copper"": 0.08, ""zinc"": 0.1, ""re"": 50.0, ""rae"": 25.0, ""niacin"": 1.41, ""vitamin_c"": 34.3}",Açúcares,#1food-moz.pdf,1,Entry 199 from source table
goiaba_vermelha_com_casca_crua,"Goiaba, vermelha, com casca, crua",100,54.0,1.1,0.4,13.0,6.2,4.0,0.2,NULL,100g,"[""100g"", ""gramas"", ""g"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""colher de sopa"": 12, ""colher de chá"": 4, ""xícara"": 180, ""kg"": 1000}","{""calories"": 54.0, ""energy_kj"": 227.0, ""protein"": 1.1, ""fat"": 0.4, ""carbs"": 13.0, ""fiber"": 6.2, ""moisture"": 85.0, ""ash"": 0.5, ""calcium"": 4.0, ""magnesium"": 7.0, ""manganese"": 0.09, ""phosphorus"": 15.0, ""iron"": 0.2, ""potassium"": 198.0, ""copper"": 0.04, ""zinc"": 0.1, ""re"": 38.0, ""rae"": 19.0, ""pyridoxine"": 0.03, ""vitamin_c"": 80.6}",Açúcares,#1food-moz.pdf,1,Entry 200 from source table
graviola_crua,"Graviola, crua",100,62.0,0.8,0.2,15.8,1.9,40.0,0.2,4.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 62.0, ""energy_kj"": 258.0, ""protein"": 0.8, ""fat"": 0.2, ""carbs"": 15.8, ""fiber"": 1.9, ""moisture"": 82.2, ""ash"": 1.0, ""calcium"": 40.0, ""magnesium"": 23.0, ""manganese"": 0.08, ""phosphorus"": 19.0, ""iron"": 0.2, ""sodium"": 4.0, ""potassium"": 250.0, ""copper"": 0.04, ""zinc"": 0.1, ""thiamine"": 0.17, ""riboflavin"": 0.12, ""pyridoxine"": 0.03, ""vitamin_c"": 19.1}",Alimentos,#1food-moz.pdf,1,Entry 201 from source table
graviola_polpa_congelada,"Graviola, polpa, congelada",100,38.0,0.6,0.1,9.8,1.2,6.0,0.1,3.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 38.0, ""energy_kj"": 160.0, ""protein"": 0.6, ""fat"": 0.1, ""carbs"": 9.8, ""fiber"": 1.2, ""moisture"": 89.2, ""ash"": 0.4, ""calcium"": 6.0, ""magnesium"": 10.0, ""manganese"": 0.06, ""phosphorus"": 17.0, ""iron"": 0.1, ""sodium"": 3.0, ""potassium"": 170.0, ""copper"": 0.06, ""zinc"": 0.1, ""riboflavin"": 0.09, ""vitamin_c"": 10.5}",Alimentos,#1food-moz.pdf,1,Entry 202 from source table
jabuticaba_crua,"Jabuticaba, crua",100,58.0,0.6,0.1,15.3,2.3,8.0,0.1,NULL,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 58.0, ""energy_kj"": 243.0, ""protein"": 0.6, ""fat"": 0.1, ""carbs"": 15.3, ""fiber"": 2.3, ""moisture"": 83.6, ""ash"": 0.4, ""calcium"": 8.0, ""magnesium"": 18.0, ""manganese"": 0.3, ""phosphorus"": 15.0, ""iron"": 0.1, ""potassium"": 130.0, ""copper"": 0.07, ""zinc"": 0.3, ""thiamine"": 0.06, ""vitamin_c"": 16.2}",Alimentos,#1food-moz.pdf,1,Entry 203 from source table
